OUA;Turno;Parcela;Perso_Ag;Personalidad;Nueva_Personalidad;Año;Semana;Día;Estado Embalse;Estado Riego;Fiscalizacion;Accion_Ag;etiqueta_agente;etiqueta_com;contador_multas;acumulado_utm
2;7;5730;Egoista;0.2;0.01;1;25;170;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;25;171;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;171;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;171;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;25;172;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;172;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;172;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;25;173;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;173;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;173;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;25;174;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;174;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;174;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;25;175;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;175;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;25;175;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;26;176;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;176;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;176;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;26;177;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;177;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;177;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;26;178;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;178;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;178;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;26;179;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;179;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;179;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;26;180;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;180;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;180;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;26;181;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;181;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;181;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;26;182;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;182;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;26;182;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;183;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;183;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;183;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;184;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;184;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;184;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;185;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;185;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;185;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;186;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.060000000000000005;1;27;186;Riego Regulado;No Habilitado;50;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;186;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;187;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;187;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;187;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;188;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;188;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;188;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;27;189;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;189;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;27;189;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;28;190;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;190;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;190;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;28;191;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;191;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;191;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;28;192;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;192;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;192;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;28;193;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;193;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;193;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;28;194;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;194;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;194;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;28;195;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;195;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;195;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;28;196;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;196;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;28;196;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;197;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;197;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;197;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;198;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;198;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;198;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;199;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;199;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;199;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;200;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;200;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;200;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;201;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;201;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;201;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;202;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;202;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;202;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;29;203;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;203;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;29;203;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;30;204;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;204;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;204;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;30;205;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;205;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;205;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;30;206;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;206;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;206;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;1;30;207;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;207;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;207;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;30;208;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;208;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;208;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;1;30;209;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;209;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;209;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;30;210;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;210;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;30;210;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;31;211;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;211;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;211;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;31;212;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;212;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;212;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;1;31;213;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;213;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;1;31;213;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.6;2;15;312;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;312;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;312;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.65;2;15;313;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;313;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;313;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.7000000000000001;2;15;314;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;314;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;314;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.7500000000000001;2;15;315;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;315;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;315;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.8000000000000002;2;15;316;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;316;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;316;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.8500000000000002;2;15;317;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;317;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;317;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.9000000000000002;2;15;318;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;318;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;15;318;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;16;319;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;319;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;319;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;16;320;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;320;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;320;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;16;321;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;321;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;321;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;16;322;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;322;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;322;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;2;16;323;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;323;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;323;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;2;16;324;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;324;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;324;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;2;16;325;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;325;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;16;325;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;2;17;326;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;326;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;326;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;327;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;327;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;327;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;328;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;328;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;328;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;329;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;329;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;329;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;330;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;330;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;330;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;331;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;331;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;331;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;17;332;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;332;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;17;332;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;333;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;333;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;333;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;334;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;334;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;334;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;335;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;335;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;335;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;336;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;336;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;336;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;337;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;337;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;337;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;1.0;2;18;338;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;338;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;338;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;2;18;339;Riego Regulado;Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;339;Riego Regulado;Habilitado;50;Ignorar Turno;AFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;18;339;Riego Regulado;Habilitado;10;Ignorar Turno;AFF;AFF;0;0
2;7;5730;Egoista;0.2;1.0;2;19;340;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;340;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;340;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;2;19;341;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;341;Riego Regulado;No Habilitado;50;Ignorar Turno;OFF;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;341;Riego Regulado;No Habilitado;10;Ignorar Turno;OFF;OFF;0;0
2;7;5730;Egoista;0.2;1.0;2;19;342;Riego Regulado;No Habilitado;90;Respetar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;342;Riego Regulado;No Habilitado;50;Ignorar Turno;;ADAP;0;0
2;7;5730;Egoista;0.2;0.01;2;19;342;Riego Regulado;No Habilitado;10;Ignorar Turno;;ADAP;0;0
